7437,3,4,1026,-9.38,-0.34,2.36,-0.45,0.52,-0.01,16.46,25.82,-64.21
7494,3,4,1083,-7.48,-1.73,3.56,-0.45,0.50,-0.01,-0.32,23.79,-15.95
7551,3,4,1140,-7.26,-1.06,2.60,-0.46,0.51,-0.01,-17.67,-12.91,24.22
7608,3,4,1197,-6.48,-1.61,3.83,-0.45,0.52,-0.00,-29.16,-42.01,57.67
7665,3,4,1254,-7.88,-0.96,3.77,-0.45,0.53,0.00,-43.86,-49.58,86.94
7722,3,4,1311,-8.55,-1.81,4.35,-0.43,0.58,0.02,-59.19,-62.30,113.29
7779,3,4,1368,-8.30,-1.86,3.77,-0.42,0.60,0.03,-74.57,-79.18,131.48
7836,3,4,1425,-7.01,-2.93,2.68,-0.39,0.64,0.04,-93.79,-84.46,134.90
7893,3,4,1482,-8.04,-3.97,3.60,-0.36,0.67,0.04,-113.12,-95.81,127.56
7950,3,4,1539,-9.19,-4.13,4.32,-0.32,0.71,0.01,-125.10,-74.03,115.56
8007,3,4,1596,-9.23,-5.79,4.51,-0.28,0.72,0.01,-121.65,-48.60,108.25
8064,3,4,1653,-7.84,-6.85,5.29,-0.26,0.73,-0.04,-112.54,10.51,95.50
8121,3,4,1710,-7.80,-7.27,3.09,-0.23,0.73,-0.06,-99.98,-11.39,84.03
8178,3,4,1767,-8.13,-7.96,3.46,-0.20,0.73,-0.10,-91.34,-57.66,71.86
8235,3,4,1824,-7.31,-8.89,2.08,-0.20,0.73,-0.11,-76.94,-68.59,57.71
8292,3,4,1881,-5.64,-9.37,2.51,-0.18,0.72,-0.13,-48.73,-46.80,44.72
8349,3,4,1938,-5.79,-9.64,3.32,-0.18,0.71,-0.15,-20.25,56.98,31.36
8406,3,4,1995,-5.21,-7.75,5.51,-0.15,0.71,-0.15,1.47,18.56,22.16
8463,3,4,2052,-7.80,-7.53,-6.70,-0.15,0.71,-0.16,4.45,-61.48,9.82
8545,3,5,0,-5.16,-7.23,4.63,-0.15,0.71,-0.15,-4.37,30.26,-3.75
8602,3,5,57,-5.94,-6.97,4.19,-0.15,0.71,-0.16,-6.35,23.01,-0.18
8659,3,5,114,-6.91,-7.54,4.02,-0.15,0.71,-0.15,-7.81,-8.64,6.89
8716,3,5,171,-6.75,-8.80,4.76,-0.14,0.71,-0.17,-7.53,-64.69,12.52
8773,3,5,228,-6.97,-8.01,3.21,-0.16,0.70,-0.15,-5.25,-62.30,12.21
8830,3,5,285,-6.59,-8.41,3.62,-0.18,0.71,-0.15,-1.20,-84.82,10.93
8887,3,5,342,-7.55,-8.76,1.29,-0.18,0.71,-0.14,3.39,-120.67,12.36
8944,3,5,399,-8.09,-8.83,1.80,-0.21,0.71,-0.14,6.11,-165.99,13.05
9001,3,5,456,-10.80,-5.72,3.65,-0.23,0.72,-0.11,19.50,-84.80,13.57
9058,3,5,513,2.22,-13.90,-8.29,-0.24,0.72,-0.09,41.28,-96.78,20.78
9115,3,5,570,-5.83,-10.43,-6.62,-0.24,0.74,-0.06,75.59,-74.76,41.14
9172,3,5,627,-11.99,-12.95,17.03,-0.23,0.75,-0.03,47.83,-164.05,85.44
9229,3,5,684,-9.86,-6.92,8.34,-0.21,0.76,0.05,224.64,76.29,130.68
9286,3,5,741,0.50,-4.61,7.56,-0.18,0.75,0.12,286.68,286.68,42.81
9343,3,5,798,-8.61,2.04,-1.44,-0.26,0.70,0.17,260.33,286.68,-174.07
9400,3,5,855,-19.60,-2.76,-0.01,-0.37,0.66,0.08,92.06,286.68,-210.33
9457,3,5,912,-7.54,-1.49,5.14,-0.41,0.60,0.00,44.90,143.26,-129.88
9514,3,5,969,-8.58,-1.60,4.02,-0.43,0.56,-0.05,19.26,120.72,-73.00
9571,3,5,1026,-6.07,-2.89,4.90,-0.43,0.55,-0.08,2.79,39.43,-26.64
9628,3,5,1083,-5.50,-2.24,3.64,-0.43,0.55,-0.08,-11.87,1.13,7.43
9685,3,5,1140,-5.28,-1.93,5.20,-0.42,0.55,-0.07,-25.69,-32.03,38.87
9742,3,5,1197,-6.77,-2.46,5.05,-0.42,0.55,-0.07,-36.86,-30.85,65.83
9799,3,5,1254,-6.86,-1.64,5.78,-0.41,0.57,-0.06,-50.11,-98.96,92.72
9856,3,5,1311,-7.09,-1.99,5.94,-0.41,0.60,-0.04,-66.21,-78.26,113.51
9913,3,5,1368,-7.53,-2.14,6.14,-0.39,0.64,-0.03,-77.87,-62.69,129.23
9970,3,5,1425,-6.30,-3.91,6.76,-0.37,0.66,-0.04,-90.08,-64.93,136.44
10027,3,5,1482,-9.29,-3.94,5.23,-0.34,0.68,-0.04,-101.47,-60.76,139.94
10084,3,5,1539,-8.42,-4.34,6.30,-0.31,0.70,-0.05,-105.96,-140.28,136.10
10141,3,5,1596,-7.13,-5.83,5.64,-0.28,0.71,-0.08,-108.00,-93.29,124.70
10198,3,5,1653,-6.07,-6.40,4.78,-0.24,0.73,-0.09,-98.52,-30.56,113.63
10255,3,5,1710,-6.71,-7.90,4.57,-0.22,0.72,-0.11,-82.39,-25.13,105.07
10312,3,5,1767,-6.66,-8.62,2.96,-0.20,0.73,-0.13,-75.63,-62.75,89.66
10369,3,5,1824,-6.27,-8.08,3.14,-0.17,0.71,-0.14,-67.58,-112.75,69.37
10426,3,5,1881,-4.94,-7.83,4.06,-0.18,0.70,-0.16,-51.88,-74.76,51.52
10483,3,5,1938,-5.93,-7.99,4.39,-0.18,0.69,-0.17,-34.05,-12.38,41.77
10540,3,5,1995,-6.00,-7.76,4.38,-0.16,0.69,-0.18,-17.34,-21.45,34.62
10597,3,5,2052,-5.36,-7.34,4.42,-0.16,0.69,-0.17,-6.26,-12.28,25.59
10679,3,6,0,-5.30,-7.04,4.29,-0.16,0.70,-0.17,0.72,-12.52,14.51
10737,3,6,58,-8.35,-8.18,2.71,-0.16,0.69,-0.17,-3.61,-59.60,5.20
10794,3,6,115,-5.86,-7.36,3.66,-0.17,0.69,-0.18,-0.41,-16.05,0.88
10851,3,6,172,-6.17,-7.29,3.94,-0.17,0.69,-0.19,-0.88,-15.83,2.26
10908,3,6,229,-6.69,-7.43,3.24,-0.18,0.69,-0.17,0.31,-40.36,3.30
10965,3,6,286,-6.77,-8.18,2.99,-0.18,0.69,-0.17,1.23,-59.46,5.74
11022,3,6,343,-9.56,-8.72,1.71,-0.20,0.69,-0.16,3.86,-90.58,10.59
11079,3,6,400,-8.44,-10.68,-5.13,-0.22,0.70,-0.15,10.46,-135.45,19.35
11136,3,6,457,-5.07,-10.13,-6.80,-0.24,0.70,-0.13,26.54,-180.59,27.77
11193,3,6,514,-6.78,-10.50,-14.60,-0.25,0.71,-0.10,53.70,-135.78,51.03
11250,3,6,571,-8.71,-5.77,9.54,-0.26,0.74,-0.04,104.72,-129.84,89.68
11307,3,6,628,-0.12,-2.29,12.05,-0.22,0.76,0.01,201.35,108.82,153.00
11364,3,6,685,-6.21,-0.35,9.62,-0.17,0.77,0.07,286.68,286.68,69.78
11421,3,6,742,-11.53,2.44,6.73,-0.20,0.75,0.13,285.01,286.68,-149.86
11478,3,6,799,-19.60,-1.81,1.89,-0.36,0.67,0.08,131.34,286.68,-212.34
11535,3,6,856,-10.90,-4.15,4.47,-0.40,0.63,0.02,45.42,250.13,-154.45
11592,3,6,913,-10.64,-2.89,2.80,-0.43,0.60,-0.02,18.18,3.28,-89.32
11649,3,6,970,-7.75,-2.97,4.58,-0.44,0.54,-0.01,5.55,7.89,-31.27
11706,3,6,1027,-6.11,-2.59,3.94,-0.44,0.57,-0.02,-8.28,24.42,11.17
11763,3,6,1084,-5.79,-2.49,4.34,-0.44,0.57,-0.03,-24.53,-22.03,39.58
11820,3,6,1141,-5.26,-2.32,4.92,-0.43,0.58,-0.02,-42.03,-67.41,62.75
11877,3,6,1198,-6.30,-2.06,4.67,-0.42,0.61,-0.01,-60.77,-66.93,82.30
11934,3,6,1255,-8.74,-2.07,5.87,-0.41,0.63,0.00,-76.65,-105.12,98.39
11991,3,6,1312,-8.83,-3.33,4.06,-0.38,0.65,0.01,-98.09,-128.54,104.36
12048,3,6,1369,-11.31,-2.58,3.59,-0.36,0.67,0.03,-117.85,-161.50,106.01
12105,3,6,1426,-9.73,-3.74,3.62,-0.33,0.70,0.03,-132.54,-117.58,99.75
12162,3,6,1483,-5.75,-6.70,1.10,-0.29,0.72,0.02,-134.92,-23.62,95.50
12219,3,6,1540,-7.70,-6.49,3.63,-0.28,0.73,-0.02,-123.14,31.05,91.91
12276,3,6,1597,-8.36,-6.83,3.03,-0.24,0.74,-0.07,-111.14,16.91,93.69
12333,3,6,1654,-8.63,-7.79,4.22,-0.21,0.73,-0.11,-100.76,-94.76,86.95
12390,3,6,1711,-5.67,-7.63,3.61,-0.20,0.72,-0.13,-92.40,-107.32,69.47
12447,3,6,1768,-5.85,-7.33,3.44,-0.20,0.71,-0.15,-75.99,-49.73,54.58
12504,3,6,1825,-6.40,-8.15,3.99,-0.19,0.70,-0.16,-57.58,-10.23,44.70
12561,3,6,1882,-6.38,-8.54,3.51,-0.18,0.69,-0.16,-40.17,-65.28,36.78
12618,3,6,1939,-3.76,-8.62,3.08,-0.19,0.68,-0.19,-23.73,-25.22,24.82
12675,3,6,1996,-5.56,-8.02,3.79,-0.18,0.69,-0.18,-11.52,19.50,16.15
12732,3,6,2053,-2.71,-9.10,6.36,-0.18,0.68,-0.18,-4.62,-37.39,1.99
12814,3,7,0,-7.15,-6.97,4.51,-0.20,0.68,-0.18,2.76,-44.87,-0.04
12872,3,7,58,-5.51,-7.56,2.53,-0.20,0.68,-0.17,1.09,-58.88,2.02
12929,3,7,115,-7.76,-8.32,1.50,-0.22,0.69,-0.17,-0.03,-77.75,5.78
12986,3,7,172,-6.05,-9.67,1.15,-0.24,0.68,-0.15,0.36,-110.66,11.67
13043,3,7,229,-2.45,-14.90,-2.84,-0.26,0.69,-0.14,13.01,-76.24,15.23
13100,3,7,286,-1.13,-13.64,-6.23,-0.26,0.69,-0.13,30.26,-22.02,20.27
13157,3,7,343,-7.13,-2.21,1.06,-0.26,0.70,-0.11,57.46,-146.34,34.49
13214,3,7,400,-15.84,-8.08,8.70,-0.27,0.73,-0.06,103.01,-110.43,74.83
13271,3,7,457,-15.32,-5.93,9.54,-0.25,0.74,-0.00,172.45,41.97,132.38
13328,3,7,514,-3.59,3.39,8.88,-0.21,0.76,0.05,282.57,283.60,131.96
13385,3,7,571,-9.18,2.43,9.06,-0.18,0.75,0.11,286.68,286.68,-35.95
13442,3,7,628,-14.32,3.60,6.18,-0.32,0.69,0.10,187.43,286.68,-252.10
13499,3,7,685,-19.60,-2.50,3.76,-0.39,0.64,-0.01,38.20,194.84,-218.38
13556,3,7,742,-8.44,-2.27,2.14,-0.42,0.59,-0.04,13.42,18.90,-133.25
13613,3,7,799,-10.35,-2.13,2.85,-0.44,0.56,-0.04,-11.31,7.79,-60.82
13670,3,7,856,-6.72,-2.26,4.05,-0.45,0.54,-0.03,-22.91,-46.87,-3.75
13727,3,7,913,-6.81,-1.72,4.63,-0.45,0.53,-0.04,-35.24,5.15,35.32
13784,3,7,970,-5.11,-1.87,5.25,-0.45,0.54,-0.03,-43.00,-3.84,63.89
13841,3,7,1027,-5.75,-2.36,4.46,-0.44,0.57,-0.03,-50.72,-18.79,82.33
13898,3,7,1084,-5.81,-2.83,4.11,-0.42,0.58,-0.04,-59.66,-18.52,96.77
13955,3,7,1141,-8.02,-1.70,7.84,-0.41,0.61,-0.04,-65.75,-42.55,111.16
14012,3,7,1198,-8.47,-3.46,6.63,-0.39,0.63,-0.05,-73.51,-100.15,119.55
14069,3,7,1255,-9.06,-4.04,3.97,-0.36,0.67,-0.04,-84.76,-22.01,131.27
14126,3,7,1312,-8.80,-3.46,5.97,-0.32,0.70,-0.05,-84.25,15.86,142.84
14183,3,7,1369,-8.04,-4.22,4.49,-0.29,0.70,-0.08,-81.20,-8.17,143.68
14240,3,7,1426,-8.41,-5.09,5.71,-0.25,0.71,-0.10,-81.41,-89.74,133.23
14297,3,7,1483,-7.91,-6.37,4.58,-0.22,0.72,-0.12,-84.84,-127.81,114.16
14354,3,7,1540,-6.56,-6.26,4.92,-0.21,0.71,-0.13,-81.39,-147.95,90.39
14411,3,7,1597,-5.55,-6.79,5.31,-0.20,0.71,-0.14,-70.21,-43.26,73.68
14468,3,7,1654,-6.86,-7.43,5.14,-0.19,0.71,-0.15,-52.67,-37.98,65.66
14525,3,7,1711,-5.00,-8.29,3.83,-0.18,0.70,-0.16,-37.96,-69.20,54.29
14582,3,7,1768,-5.16,-7.65,4.36,-0.18,0.69,-0.17,-28.06,-70.06,38.81
14639,3,7,1825,-4.61,-7.62,4.11,-0.18,0.69,-0.17,-17.67,-50.45,24.41
14696,3,7,1882,-5.45,-7.30,4.22,-0.19,0.69,-0.17,-10.20,-10.69,14.74
14753,3,7,1939,-6.30,-7.34,4.48,-0.18,0.69,-0.18,-4.52,-8.57,10.80
14810,3,7,1996,-6.13,-7.00,3.99,-0.19,0.69,-0.17,-0.88,-13.76,9.96
14867,3,7,2053,-5.88,-6.99,4.57,-0.18,0.69,-0.17,1.54,4.66,9.31
14949,3,8,0,-4.87,-6.38,2.68,-0.19,0.69,-0.16,-7.44,-44.06,5.49
15007,3,8,58,-7.51,-8.79,2.81,-0.19,0.70,-0.16,-0.22,-29.46,5.86
15064,3,8,115,-9.16,-12.17,2.08,-0.20,0.69,-0.17,7.89,-80.65,14.72
15121,3,8,172,-8.12,-7.59,-15.70,-0.21,0.69,-0.16,26.38,-206.54,28.82
15178,3,8,229,-14.44,-13.61,-12.07,-0.26,0.71,-0.11,76.39,-286.72,37.99
15235,3,8,286,-7.98,-14.63,-6.34,-0.27,0.73,-0.04,82.00,-259.70,94.53
15292,3,8,343,-0.46,-11.16,5.36,-0.25,0.75,0.02,93.42,-58.56,169.34
15349,3,8,400,0.82,-1.37,8.57,-0.18,0.77,0.07,284.82,286.68,214.58
15406,3,8,457,-5.92,7.31,3.55,-0.20,0.73,0.18,286.68,286.68,-53.76
15463,3,8,514,-19.60,-1.59,0.90,-0.35,0.66,0.13,171.37,286.68,-253.32
15520,3,8,571,-12.72,-3.90,2.63,-0.42,0.60,0.03,74.85,156.22,-196.19
15577,3,8,628,-11.18,-0.71,3.68,-0.45,0.55,-0.05,35.11,173.07,-133.11
15634,3,8,685,-7.58,-0.95,4.77,-0.45,0.50,-0.08,12.27,107.65,-69.95
15691,3,8,742,-6.07,-0.89,5.44,-0.45,0.49,-0.09,4.08,29.36,-18.63
15748,3,8,799,-5.23,-1.29,5.88,-0.44,0.49,-0.11,-1.50,16.13,20.55
15805,3,8,856,-4.80,-1.32,5.96,-0.44,0.50,-0.11,-5.44,5.73,53.29
15862,3,8,913,-5.23,-1.68,6.32,-0.44,0.51,-0.12,-11.92,5.58,82.88
